index,code,year,period,id,Country,population,tourists,venue,rate,food,glass,metal,other,paper,plastic,leather,green_waste,waste_recycling
13421,EEA_3161-03-3,2008,2008-01--2008-12,FRGR0308,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13427,EEA_3161-01-1,2008,2008-01--2008-12,FRGR2222,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13432,EEA_31615-01-7,2008,2008-01--2008-12,FRFR186,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13433,EEA_3161-05-5,2008,2008-01--2008-12,FRGR0309A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13434,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0007C,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13440,EEA_3161-02-2,2008,2008-01--2008-12,FRGR0311A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13442,EEA_3161-01-1,2008,2008-01--2008-12,FRAR03,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13446,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0308,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13452,EEA_31615-01-7,2008,2008-01--2008-12,FRAR35,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13453,EEA_3161-02-2,2008,2008-01--2008-12,FRAR35,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13469,EEA_3161-01-1,2008,2008-01--2008-12,FRAR35,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13497,EEA_3161-02-2,2009,2009-01--2009-12,UKSC010465,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
13500,EEA_31615-01-7,2009,2009-01--2009-12,UKSC010220,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
13510,EEA_3161-01-1,2009,2009-01--2009-12,FRCR283,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13562,EEA_3161-05-5,2009,2009-01--2009-12,FRCR338,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13569,EEA_3161-03-3,2009,2009-01--2009-12,FRCR333,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13577,EEA_3161-02-2,2009,2009-01--2009-12,FRCR283,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13591,EEA_31615-01-7,2009,2009-01--2009-12,FRCR333,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13592,EEA_3161-02-2,2009,2009-01--2009-12,FRCR333,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13601,EEA_3161-05-5,2009,2009-01--2009-12,FRDR2007D,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13602,EEA_31615-01-7,2009,2009-01--2009-12,FRDR2007D,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13608,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0011B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13609,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0011B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13646,EEA_3161-05-5,2009,2009-01--2009-12,FRHR95A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13649,EEA_3161-01-1,2009,2009-01--2009-12,FRHR97,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13665,EEA_3161-01-1,2009,2009-01--2009-12,FRFR671,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13667,EEA_3161-02-2,2009,2009-01--2009-12,FRFR671,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13670,EEA_3161-01-1,2009,2009-01--2009-12,FRFR318A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13671,EEA_3161-05-5,2009,2009-01--2009-12,FRFR318A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13672,EEA_3161-02-2,2009,2009-01--2009-12,FRFR318A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13687,EEA_3161-05-5,2009,2009-01--2009-12,ES017MSPFES111R042010,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
13697,EEA_3161-01-1,2009,2009-01--2009-12,ES017MSPFES111R040010,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
13703,EEA_3161-03-3,2009,2009-01--2009-12,ES017MSPFES111R042010,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
13716,EEA_3161-02-2,2010,2010-01--2010-12,FRFR165,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13728,EEA_3161-03-3,2009,2009-01--2009-12,FRCR211,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13730,EEA_3161-01-1,2009,2009-01--2009-12,FRCR248,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13737,EEA_3161-05-5,2009,2009-01--2009-12,FRCR248,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13738,EEA_31615-01-7,2009,2009-01--2009-12,FRCR248,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13739,EEA_3161-02-2,2009,2009-01--2009-12,FRCR248,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13742,EEA_3161-05-5,2009,2009-01--2009-12,FRCR249,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13743,EEA_31615-01-7,2009,2009-01--2009-12,FRCR249,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13765,EEA_3161-03-3,2009,2009-09--2009-11,FRGR0206,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13772,EEA_3161-03-3,2009,2009-01--2009-12,FRCR267,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13773,EEA_3161-02-2,2009,2009-01--2009-12,FRCR267,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13780,EEA_3161-01-1,2009,2009-01--2009-12,FRCR249,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13790,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0206,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13794,EEA_3161-01-1,2009,2009-01--2009-12,FRCR267,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13799,EEA_3161-02-2,2009,2009-01--2009-12,FRCR249,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13813,EEA_3161-05-5,2009,2009-01--2009-12,FRCR267,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13814,EEA_31615-01-7,2009,2009-01--2009-12,FRCR267,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13823,EEA_3161-03-3,2009,2009-01--2009-12,FRCR214,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13826,EEA_3161-02-2,2009,2009-01--2009-12,FRCR211,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13830,EEA_3161-03-3,2009,2009-01--2009-12,FRCR248,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13835,EEA_3161-03-3,2009,2009-01--2009-12,FRCR249,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13837,EEA_31615-01-7,2010,2010-01--2010-12,ES11415,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
13841,EEA_3161-05-5,2009,2009-01--2009-12,LVG215,Latvia,30.99347056931489,1136923.0,0.0,22.19835662841796,46.7,21.4,2.6,9.7,6.1,7.7,3.6,0.0,21.23
13842,EEA_31615-01-7,2009,2009-01--2009-12,LVG215,Latvia,30.99347056931489,1136923.0,0.0,22.19835662841796,46.7,21.4,2.6,9.7,6.1,7.7,3.6,0.0,21.23
13843,EEA_3161-02-2,2009,2009-01--2009-12,LVG215,Latvia,30.99347056931489,1136923.0,0.0,22.19835662841796,46.7,21.4,2.6,9.7,6.1,7.7,3.6,0.0,21.23
13845,EEA_31615-01-7,2009,2009-01--2009-12,LVG220,Latvia,30.99347056931489,1136923.0,0.0,22.19835662841796,46.7,21.4,2.6,9.7,6.1,7.7,3.6,0.0,21.23
13846,EEA_3161-02-2,2009,2009-01--2009-12,LVG220,Latvia,30.99347056931489,1136923.0,0.0,22.19835662841796,46.7,21.4,2.6,9.7,6.1,7.7,3.6,0.0,21.23
13865,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0351C,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13869,EEA_3161-03-3,2009,2009-03--2009-05,FRGR1245,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13872,EEA_3161-03-3,2009,2009-03--2009-05,FRGR0370,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13878,EEA_31615-01-7,2009,2009-01--2009-12,FRFR332,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13881,EEA_31615-01-7,2009,2009-01--2009-12,FRFR332,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13906,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0368C,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13924,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0359A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13925,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0359A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13926,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0375,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13933,EEA_31615-01-7,2009,2009-01--2009-12,UKSC006586,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
13934,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0359A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13937,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0375,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13947,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0375,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
13953,EEA_3161-02-2,2010,2010-01--2010-12,FI59-923-1-006_001,Finland,18.1485472672831,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12
13984,EEA_3161-01-1,2009,2009-01--2009-12,BERW06_LE14R,Belgium,377.379590488771,6496961.0,0.0,0.0,14.18,3.1,1.91,40.14,18.38,13.94,0.0,5.84,34.303000000000004
13997,EEA_31615-01-7,2010,2010-01--2010-12,UKSC020305,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
14001,EEA_31615-01-7,2010,2010-01--2010-12,UKSC020317,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
14005,EEA_31615-01-7,2010,2010-01--2010-12,UKSC020165,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
14013,EEA_3161-02-2,2010,2010-01--2010-12,UKSC020317,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
14021,EEA_3161-02-2,2010,2010-01--2010-12,UKSC020165,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
14074,EEA_3161-02-2,2008,2008-01--2008-12,UKGB106038033270,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
14088,EEA_3161-02-2,2007,2007-01--2007-12,UKGB106039023232,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
14098,EEA_3161-02-2,2007,2007-01--2007-12,UKGB106038033270,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
14117,EEA_3161-02-2,2006,2006-01--2006-12,UKGB106038033270,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
14124,EEA_31615-01-7,2006,2006-01--2006-12,UKGB106039023232,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
14154,EEA_31615-01-7,2007,2007-01--2007-12,UKGB106039023232,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
14157,EEA_3161-02-2,2007,2007-01--2007-12,UKGB106038033290,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
14164,EEA_3161-05-5,2009,2009-01--2009-12,FRFR252A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14165,EEA_3161-05-5,2009,2009-01--2009-12,FRFRR186_5,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14215,EEA_31615-01-7,2009,2009-01--2009-12,FRFR252A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14217,EEA_3161-01-1,2009,2009-01--2009-12,FRFRR186_5,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14226,EEA_3161-02-2,2009,2009-01--2009-12,FRFR183,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14228,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0513,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14230,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0513,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14234,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0534,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14320,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0444,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14327,EEA_3161-01-1,2009,2009-01--2009-12,FRFR348,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14329,EEA_3161-02-2,2009,2009-01--2009-12,FRFR348,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14331,EEA_3161-01-1,2009,2009-01--2009-12,FRFR83A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14343,EEA_3161-05-5,2009,2009-01--2009-12,FRFR83A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14355,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0402,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14356,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0402,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14357,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0402,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14363,EEA_3161-02-2,2009,2009-01--2009-12,FRFR506,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14368,EEA_3161-05-5,2009,2009-01--2009-12,ES030MSPF1037010,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
14389,EEA_31615-01-7,2010,2010-01--2010-12,ES030MSPF0428021,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
14398,EEA_31615-01-7,2010,2010-01--2010-12,ES12118,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
14400,EEA_3161-05-5,2010,2010-01--2010-12,ES030MSPF0145011,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
14439,EEA_3161-02-2,2009,2009-01--2009-12,FRHR137,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14444,EEA_3161-03-3,2009,2009-01--2009-12,FRHR137,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14447,EEA_3161-05-5,2009,2009-01--2009-12,FRHR139,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14449,EEA_3161-01-1,2009,2009-01--2009-12,FRHR143,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14462,EEA_31615-01-7,2009,2009-01--2009-12,FRHR154A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14490,EEA_3161-02-2,2009,2009-01--2009-12,FRHR154A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14492,EEA_31615-01-7,2009,2009-01--2009-12,FRHR139,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14495,EEA_3161-03-3,2009,2009-01--2009-12,FRHR143,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14501,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0337B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14526,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0337B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14540,EEA_31615-01-7,2009,2009-01--2009-12,FRDR373,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14541,EEA_3161-02-2,2009,2009-01--2009-12,FRDR373,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14548,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0337B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14554,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0344,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14558,EEA_3161-02-2,2009,2009-01--2009-12,FRDR422,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14568,EEA_3161-02-2,2010,2010-01--2010-12,FRGR0308,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14583,EEA_3161-03-3,2010,2010-01--2010-12,ES12179,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
14591,EEA_3161-02-2,2010,2010-01--2010-12,FRGR0381,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14708,EEA_3161-02-2,2010,2010-01--2010-12,ES030MSPF0404021,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
14711,EEA_3161-03-3,2010,2010-01--2010-12,ES12118,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
14728,EEA_3161-02-2,2010,2010-01--2010-12,FRHR321,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14730,EEA_3161-02-2,2010,2010-01--2010-12,FRHR315,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14817,EEA_3161-01-1,2009,2009-01--2009-12,FRHR235,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14823,EEA_3161-03-3,2009,2009-01--2009-12,FRHR239,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14824,EEA_3161-02-2,2009,2009-01--2009-12,FRHR239,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14828,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0443B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14829,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0444,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14832,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0443B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14834,EEA_3161-02-2,2009,2009-01--2009-12,FRGR2060,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14838,EEA_3161-02-2,2009,2009-01--2009-12,FRHR238,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14868,EEA_3161-05-5,2009,2009-01--2009-12,FRHR197,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14913,EEA_3161-03-3,2009,2009-01--2009-12,FRHR205,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14918,EEA_31615-01-7,2009,2009-01--2009-12,FRHR232B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14919,EEA_3161-02-2,2009,2009-01--2009-12,FRHR232B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14922,EEA_3161-05-5,2009,2009-01--2009-12,FRHR264A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14932,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0530,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14934,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0527,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14936,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0539A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
14942,EEA_31615-01-7,2007,2007-01--2007-12,UKGB110061030670,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
